user_id,day,login_hour,files_accessed,data_transfer_mb,failed_logins,after_hours_access,usb_events,email_recipients_count
U033,10,10,31,27.29,0,0,0,9
U033,11,10,28,28.64,1,0,1,1
U033,12,9,39,26.02,1,0,0,1
U033,13,9,36,19.66,1,0,0,6
U033,14,8,33,10.51,1,0,1,6
U033,15,11,35,4.69,1,0,0,9
U033,16,7,13,19.34,0,0,0,5
U033,17,11,13,21.74,2,0,0,6
U033,18,9,36,36.44,1,0,1,8
U033,19,9,23,33.65,0,0,0,7
U033,20,8,26,41.29,0,0,0,6
U033,21,9,18,28.93,0,0,0,3
U033,22,8,28,39.65,1,0,0,7
U033,23,8,28,30.31,1,0,0,7
U033,24,10,37,15.98,1,1,0,1
U033,25,9,28,22.71,0,0,0,0
U033,26,11,15,21.13,0,0,0,9
U033,27,9,38,19.28,0,0,0,7
U033,28,11,28,33.19,0,0,1,11
U033,29,8,21,32.39,0,0,0,14
U033,30,8,29,33.27,1,0,0,5
U033,31,6,21,21.43,1,1,1,5
U033,32,9,22,6.77,2,0,0,4
U033,33,9,21,21.65,1,0,0,12
U033,34,7,36,25.45,0,0,1,1
U033,35,8,7,25.3,1,0,0,5
U033,36,9,26,29.69,2,0,0,4
U033,37,8,23,41.7,1,0,1,8
U033,38,7,29,25.37,0,0,0,12
U033,39,7,34,39.13,0,0,1,8
U033,40,10,24,53.84,0,0,0,1
U033,41,12,32,19.48,1,0,1,7
U033,42,6,18,28.99,1,0,0,7
U033,43,8,22,30.14,1,0,0,4
U033,44,8,27,20.41,1,0,0,10
U033,45,9,9,6.76,1,0,1,4
U033,46,9,51,11.7,1,0,0,6
U033,47,10,29,15.53,0,0,0,6
U033,48,9,23,26.62,1,0,0,3
U033,49,10,17,30.0,0,0,0,10
U033,50,8,36,49.37,0,0,0,9
U033,51,8,18,30.93,0,0,0,7
U033,52,9,35,34.16,0,0,1,8
U033,53,9,28,35.29,1,0,0,4
U033,54,8,27,30.2,0,0,0,7
U033,55,10,36,29.7,1,0,0,7
U033,56,10,26,15.55,0,0,0,12
U033,57,7,21,13.92,1,0,0,6
U033,58,8,19,40.63,1,0,0,5
U033,59,9,33,37.23,1,0,1,8
U033,60,10,31,39.81,0,0,0,9
U034,1,6,35,17.45,2,0,0,11
U034,2,10,20,67.55,2,0,1,12
U034,3,9,21,19.7,1,0,0,12
U034,4,10,33,0.0,0,0,0,10
U034,5,9,28,10.34,1,0,0,12
U034,6,10,26,38.02,1,0,0,10
U034,7,9,30,83.66,1,0,0,13
U034,8,9,35,15.78,1,0,0,10
U034,9,10,39,28.17,1,0,0,10
U034,10,11,34,10.66,1,0,0,10
U034,11,10,37,4.18,1,0,1,11
U034,12,7,35,36.05,1,1,0,8
U034,13,10,24,0.0,1,0,0,9
U034,14,10,37,74.05,1,0,0,9
U034,15,10,20,14.58,1,0,0,8
U034,16,8,27,47.27,2,0,0,7
U034,17,8,23,70.47,1,0,0,10
U034,18,10,26,0.0,2,0,0,12
U034,19,12,40,39.81,1,0,0,10
U034,20,9,33,52.45,1,0,0,8
U034,21,12,33,103.11,2,0,0,10
U034,22,10,29,41.34,0,0,0,12
U034,23,10,42,60.1,2,0,0,11
U034,24,9,45,61.72,0,0,0,12
U034,25,8,35,16.3,0,0,0,8
U034,26,11,45,35.83,0,0,1,10
U034,27,9,28,3.65,2,0,0,11
U034,28,11,38,35.3,1,0,0,8
U034,29,11,31,56.32,2,0,0,9
U034,30,10,32,76.7,0,0,0,9
U034,31,10,37,1.85,1,0,0,11
U034,32,9,24,22.03,0,0,0,9
U034,33,10,16,53.8,0,0,1,10
U034,34,10,31,0.0,1,0,1,10
U034,35,10,34,23.71,0,0,0,9
U034,36,9,20,9.77,1,0,1,10
U034,37,9,28,23.82,1,0,0,9
U034,38,8,45,69.62,1,0,0,9
U034,39,10,30,12.58,1,0,0,11
U034,40,9,20,67.7,2,0,0,10
U034,41,10,20,102.28,1,0,0,10
U034,42,10,31,40.2,1,0,0,9
U034,43,10,30,27.26,0,0,0,9
U034,44,10,33,109.25,1,0,0,9
U034,45,10,23,48.86,2,0,0,10
U034,46,9,16,43.41,2,0,1,8
U034,47,11,37,67.05,1,0,0,10
U034,48,11,27,30.99,1,0,0,10
U034,49,10,35,61.77,0,0,0,12
U034,50,10,34,53.47,2,0,0,11
U034,51,9,25,35.39,1,0,0,12
U034,52,8,26,56.16,1,0,0,12
U034,53,9,37,47.36,1,0,0,9
U034,54,10,36,67.48,0,0,0,9
U034,55,9,31,0.0,1,0,0,9
U034,56,9,41,11.52,1,0,1,12
U034,57,10,29,0.0,1,0,0,8
U034,58,10,36,0.0,1,0,0,10
U034,59,11,32,40.19,1,0,1,8
U034,60,10,29,6.63,1,0,0,9
U035,1,7,28,23.36,1,0,1,9
U035,2,8,18,54.35,1,1,0,13
U035,3,7,30,60.89,1,0,0,11
U035,4,8,12,39.21,0,0,1,9
U035,5,8,34,8.26,0,0,0,9
U035,6,8,22,29.21,1,0,0,7
U035,7,7,20,14.79,3,0,0,10
U035,8,8,22,26.06,0,0,0,10
U035,9,6,21,41.14,1,0,0,8
U035,10,8,28,19.08,1,0,0,7
U035,11,6,30,67.98,1,0,0,7
U035,12,6,18,16.64,1,0,0,8
U035,13,7,24,52.33,0,0,0,6
U035,14,7,21,39.18,0,0,0,10
U035,15,7,36,0.0,1,1,0,8
U035,16,10,24,41.39,0,0,1,9
U035,17,10,21,26.36,1,1,0,6
U035,18,7,24,0.0,0,0,0,9
U035,19,10,21,68.59,1,0,1,6
U035,20,6,21,22.67,0,0,0,9
U035,21,8,24,38.17,0,0,0,5
U035,22,7,32,12.11,1,0,0,9
U035,23,6,33,13.89,1,0,0,6
U035,24,8,25,0.0,0,0,0,7
U035,25,9,31,19.78,1,0,0,5
U035,26,6,46,61.69,1,0,1,9
U035,27,6,23,18.84,1,0,0,7
U035,28,9,20,0.0,0,0,0,8
U035,29,9,22,68.45,0,0,0,7
U035,30,10,28,9.83,1,0,0,10
U035,31,8,20,0.0,0,0,0,8
U035,32,7,24,20.35,1,0,0,9
U035,33,9,29,19.97,1,0,0,7
U035,34,8,33,0.0,2,0,0,10
U035,35,9,25,26.05,1,0,0,10
U035,36,9,37,34.85,2,0,0,8
U035,37,9,43,0.0,1,0,0,6
U035,38,9,21,8.04,1,0,0,8
U035,39,8,26,0.0,1,0,0,6
U035,40,6,11,11.99,2,0,0,8
U035,41,6,29,52.41,1,0,0,7
U035,42,8,21,0.0,2,0,0,6
U035,43,9,24,24.47,2,0,0,7
U035,44,9,36,33.91,1,0,0,10
U035,45,7,32,35.24,1,0,0,7
U035,46,6,33,25.27,2,0,0,9
U035,47,6,26,38.11,1,0,0,8
U035,48,8,43,54.3,0,0,1,9
U035,49,9,35,35.87,2,0,0,11
U035,50,8,35,30.72,2,0,0,7
U035,51,9,30,0.0,1,0,0,5
U035,52,10,31,36.41,1,0,0,6
U035,53,8,36,12.03,1,0,0,7
U035,54,8,29,19.71,1,0,0,10
U035,55,6,29,37.51,1,0,1,4
U035,56,6,29,21.3,1,0,0,7
U035,57,6,25,5.74,0,0,0,8
U035,58,7,20,28.53,2,0,1,8
U035,59,6,38,35.38,4,0,0,6
U035,60,6,25,26.57,1,0,0,3
U036,1,9,32,74.25,1,0,0,9
U036,2,9,24,63.57,1,0,0,10
U036,3,9,37,70.82,1,0,0,8
U036,4,11,22,99.22,2,0,0,10
U036,5,10,28,56.3,1,0,1,9
U036,6,9,33,104.52,1,0,0,7
U036,7,9,26,103.48,0,0,0,7
U036,8,11,32,92.02,1,0,0,10
U036,9,9,26,107.04,1,0,0,9
U036,10,12,35,96.37,0,0,0,7
U036,11,11,19,83.59,0,0,0,9
U036,12,10,35,68.06,1,0,0,8
U036,13,10,24,64.84,0,0,0,8
U036,14,9,29,74.43,1,0,0,8
U036,15,9,26,72.05,2,0,0,11
U036,16,11,22,66.09,1,0,1,7
U036,17,10,39,64.36,1,0,0,9
U036,18,11,34,98.03,0,0,0,10
U036,19,9,27,98.55,1,0,2,9
U036,20,9,36,68.03,2,0,0,6
U036,21,10,41,71.66,2,0,0,8
U036,22,12,29,48.49,1,0,0,8
U036,23,9,23,96.36,0,0,0,9
U036,24,8,32,84.38,2,0,0,8
U036,25,7,18,70.79,1,0,0,7
U036,26,10,35,98.84,2,0,1,9
U036,27,10,26,82.09,0,0,0,8
U036,28,8,41,74.0,0,0,0,8
U036,29,11,25,101.55,1,0,0,10
U036,30,11,37,70.79,0,0,0,9
U036,31,11,23,73.88,2,0,0,9
U036,32,8,28,51.84,1,0,0,10
U036,33,10,41,79.86,0,0,1,9
U036,34,11,15,87.91,3,0,2,9
U036,35,10,36,80.51,0,0,0,9
U036,36,9,17,51.06,1,0,1,10
U036,37,11,14,104.18,1,0,1,8
U036,38,9,33,68.36,0,0,0,7
U036,39,12,35,69.88,1,0,0,8
U036,40,10,26,62.75,1,0,0,9
U036,41,9,21,81.05,2,0,0,7
U036,42,10,37,52.14,1,0,0,9
U036,43,10,44,56.8,1,0,0,8
U036,44,12,30,95.91,3,0,0,9
U036,45,10,22,102.56,1,0,0,8
U036,46,12,49,76.27,1,0,2,8
U036,47,11,21,56.0,1,0,0,8
U036,48,10,28,89.71,0,0,0,8
U036,49,9,30,75.24,1,0,0,7
U036,50,11,20,119.68,1,0,0,9
U036,51,11,27,79.57,1,0,1,10
U036,52,11,36,65.19,1,0,1,9
U036,53,10,40,59.23,1,0,0,9
U036,54,10,21,72.51,0,0,0,11
U036,55,9,32,87.89,0,0,0,9
U036,56,9,34,71.41,1,0,0,8
U036,57,8,18,63.53,1,0,0,9
U036,58,9,32,80.12,2,0,0,9
U036,59,11,24,77.05,2,0,0,11
U036,60,11,41,68.84,3,0,0,6
U037,1,10,21,91.56,1,0,0,3
U037,2,8,44,81.0,2,0,0,6
U037,3,11,14,50.3,1,0,0,5
U037,4,7,9,83.56,2,0,0,8
U037,5,9,25,59.31,1,0,3,5
U037,6,9,21,69.25,1,0,1,6
U037,7,8,24,87.17,0,0,0,8
U037,8,8,23,42.47,1,0,0,4
U037,9,6,32,90.93,0,0,0,5
U037,10,11,14,93.73,0,0,0,3
U037,11,11,17,79.88,0,0,2,9
U037,12,9,2,85.46,1,0,0,6
U037,13,10,16,76.44,0,0,1,0
U037,14,7,14,48.06,0,0,0,6
U037,15,8,9,102.18,0,0,0,7
U037,16,10,15,83.62,0,0,1,8
U037,17,10,27,48.21,1,0,0,7
U037,18,10,24,54.29,0,0,1,5
U037,19,9,21,96.34,1,0,0,6
U037,20,12,26,75.47,2,0,0,6
U037,21,10,12,81.95,0,0,0,5
U037,22,9,15,70.43,0,0,0,4
U037,23,10,17,90.87,1,0,1,8
U037,24,9,29,84.65,1,0,0,4
U037,25,10,17,105.07,2,0,0,7
U037,26,9,6,95.09,0,0,0,4
U037,27,6,13,65.44,0,0,0,5
U037,28,10,11,73.27,0,0,0,3
U037,29,12,5,89.82,1,0,0,4
U037,30,8,0,123.04,0,0,0,5
U037,31,7,21,41.97,1,0,0,5
U037,32,9,15,83.33,1,0,0,6
U037,33,11,30,41.62,1,0,1,5
U037,34,9,13,95.03,1,1,0,4
U037,35,10,17,103.7,0,0,0,5
U037,36,12,12,72.48,2,0,1,4
U037,37,10,36,82.76,0,0,0,5
U037,38,10,16,94.98,0,0,0,5
U037,39,10,8,69.76,0,1,0,3
U037,40,7,49,50.17,1,0,0,5
U037,41,10,28,60.03,0,0,0,7
U037,42,8,9,94.12,2,0,0,8
U037,43,9,10,93.35,0,0,0,5
U037,44,11,13,56.12,0,0,0,4
U037,45,12,14,63.03,0,0,0,6
U037,46,8,16,60.27,0,0,0,5
U037,47,9,24,59.39,1,0,0,6
U037,48,9,27,72.05,0,0,0,6
U037,49,10,20,60.05,1,0,0,4
U037,50,8,4,49.56,0,1,2,3
U037,51,9,26,65.98,0,0,0,5
U037,52,7,16,72.26,0,0,0,3
U037,53,10,20,75.64,1,0,0,8
U037,54,9,26,85.41,0,0,0,7
U037,55,10,3,88.21,1,0,0,3
U037,56,6,30,48.01,0,1,1,5
U037,57,6,19,41.43,0,0,0,7
U037,58,9,4,71.92,0,0,1,6
U037,59,10,20,80.33,0,0,0,5
U037,60,11,3,89.25,0,0,1,2
U038,1,11,51,91.32,0,0,0,10
U038,2,10,41,87.34,0,0,0,11
U038,3,8,26,89.89,1,0,0,10
U038,4,10,30,86.79,2,0,1,10
U038,5,7,31,97.65,0,0,0,7
U038,6,8,41,96.73,0,0,0,12
U038,7,10,36,103.07,3,0,0,9
U038,8,7,34,109.24,3,0,0,10
U038,9,11,46,94.05,0,0,0,8
U038,10,7,37,84.79,1,0,0,10
U038,11,8,46,87.8,1,0,0,9
U038,12,7,34,116.48,3,0,1,11
U038,13,10,38,89.37,0,0,0,12
U038,14,11,29,90.9,4,0,0,9
U038,15,12,40,96.28,0,0,0,10
U038,16,11,32,87.49,1,0,1,11
U038,17,12,42,100.16,0,0,0,12
U038,18,10,37,121.66,0,0,1,10
U038,19,10,50,84.33,2,0,1,10
U038,20,8,21,96.75,0,0,2,10
U038,21,9,37,85.31,0,0,1,11
U038,22,10,39,93.65,1,0,0,11
U038,23,10,43,99.71,0,0,0,11
U038,24,13,41,106.0,2,0,1,10
U038,25,10,40,82.81,1,0,0,12
U038,26,8,43,106.19,1,0,1,9
U038,27,11,24,91.56,2,0,2,10
U038,28,6,35,103.39,2,0,0,10
U038,29,11,40,80.47,1,0,0,8
U038,30,11,40,86.27,0,0,0,10
U038,31,8,34,69.6,1,0,0,11
U038,32,11,35,104.48,0,0,0,11
U038,33,9,31,108.71,2,0,0,9
U038,34,6,11,90.35,0,0,1,13
U038,35,7,36,86.21,1,0,0,9
U038,36,8,25,109.32,1,0,0,8
U038,37,9,32,90.77,2,0,0,9
U038,38,9,40,91.02,1,0,0,12
U038,39,7,21,89.6,0,0,1,12
U038,40,10,19,84.55,0,0,1,8
U038,41,8,37,114.21,1,0,0,9
U038,42,10,34,75.88,4,0,0,11
U038,43,11,37,101.09,1,0,0,11
U038,44,11,42,77.41,2,0,1,12
U038,45,11,29,93.72,1,0,0,9
U038,46,8,34,98.22,1,0,1,8
U038,47,11,32,113.78,0,0,0,10
U038,48,8,29,90.26,0,0,0,10
U038,49,9,35,88.27,3,0,0,14
U038,50,8,39,85.53,0,0,0,11
U038,51,13,32,84.49,1,0,1,10
U038,52,11,41,90.67,0,0,0,10
U038,53,11,44,112.68,4,0,1,11
U038,54,11,49,93.07,1,0,0,10
U038,55,11,26,99.98,1,0,1,11
U038,56,8,27,106.02,1,0,0,12
U038,57,10,42,110.3,0,0,0,8
U038,58,8,25,94.33,1,0,1,12
U038,59,10,45,88.86,1,0,0,9
U038,60,13,36,105.03,2,0,1,10
U039,1,11,49,3.25,0,0,0,10
U039,2,11,49,0.0,1,0,0,12
U039,3,8,42,49.62,0,0,0,11
U039,4,11,31,15.25,0,1,0,10
U039,5,7,42,67.06,0,0,0,14
U039,6,6,30,37.6,1,0,0,10
U039,7,9,26,10.69,1,1,0,9
U039,8,9,18,29.94,1,0,0,3
U039,9,10,48,0.0,1,0,0,10
U039,10,14,34,60.49,1,0,0,14
U039,11,6,55,40.06,2,0,1,13
U039,12,9,28,30.09,0,0,0,11
U039,13,11,23,4.98,1,0,0,6
U039,14,8,49,36.04,1,0,0,17
U039,15,7,37,0.0,0,0,0,13
U039,16,7,33,37.75,0,0,0,13
U039,17,9,28,47.26,0,0,0,13
U039,18,13,31,52.41,1,1,0,7
U039,19,6,34,40.79,1,0,1,3
U039,20,9,51,47.86,1,0,0,10
U039,21,7,21,36.53,2,0,0,12
U039,22,9,21,2.47,2,0,0,9
U039,23,9,39,28.41,0,0,0,10
U039,24,7,17,0.0,2,1,0,11
U039,25,9,36,50.95,1,0,0,14
U039,26,11,45,25.27,1,0,0,8
U039,27,8,24,12.01,3,0,0,10
U039,28,9,21,40.97,2,0,0,10
U039,29,8,38,39.91,0,0,0,8
U039,30,7,27,0.0,1,0,0,8
U039,31,7,35,7.37,0,0,0,16
U039,32,9,31,23.9,1,0,0,13
U039,33,9,27,55.2,0,0,0,7
U039,34,10,24,17.96,0,0,0,14
U039,35,11,7,10.82,1,0,0,8
U039,36,9,41,5.65,4,0,0,11
U039,37,9,4,0.0,1,0,0,11
U039,38,9,30,51.81,1,0,0,5
U039,39,10,36,44.78,0,0,0,12
U039,40,10,33,62.46,1,0,0,10
U039,41,11,31,71.04,0,0,0,12
U039,42,8,14,45.57,0,0,0,7
U039,43,12,33,5.65,1,1,0,13
U039,44,7,20,38.43,3,0,0,12
U039,45,7,22,62.7,1,0,0,6
U039,46,9,31,40.08,1,0,0,8
U039,47,6,40,48.21,1,0,0,7
U039,48,8,44,33.27,2,1,0,5
U039,49,6,55,17.37,2,0,0,9
U039,50,11,40,0.0,1,0,0,8
U039,51,7,32,81.97,2,0,0,9
U039,52,11,30,75.52,1,0,0,7
U039,53,9,25,13.72,1,0,0,27
U039,54,12,21,0.0,1,0,0,17
U039,55,7,23,6.47,2,0,0,11
U039,56,10,34,31.24,1,0,0,15
U039,57,8,12,25.58,1,0,1,8
U039,58,7,39,19.74,0,0,0,11
U039,59,8,33,28.02,0,0,0,9
U039,60,8,40,83.31,1,0,1,10
U040,1,11,36,93.39,0,0,0,5
U040,2,8,43,97.32,3,0,0,4
U040,3,8,28,105.64,1,0,1,8
U040,4,8,33,66.12,2,0,1,7
U040,5,8,36,72.58,1,1,0,7
U040,6,12,49,63.14,2,0,0,14
U040,7,9,30,62.6,2,0,0,9
U040,8,11,53,72.73,0,0,0,7
U040,9,9,47,76.21,2,0,0,15
U040,10,10,46,91.18,1,0,0,13
U040,11,10,37,68.03,2,0,0,13
U040,12,8,26,91.12,0,0,0,14
U040,13,9,49,75.86,2,0,0,13
U040,14,9,38,84.22,1,0,0,11
U040,15,11,37,53.6,1,0,0,13
U040,16,10,49,66.58,1,0,0,6
U040,17,10,35,61.45,0,0,0,11
U040,18,9,21,90.76,2,0,1,11
U040,19,10,28,102.07,0,0,0,10
U040,20,9,38,108.18,1,0,0,12
U040,21,9,46,68.07,3,0,0,6
U040,22,10,46,82.82,1,0,0,18
U040,23,9,33,91.54,1,0,0,14
U040,24,9,49,72.98,2,1,0,13
U040,25,9,19,49.12,0,0,0,13
U040,26,8,23,93.93,2,0,0,4
U040,27,9,49,64.4,3,0,0,5
U040,28,10,44,79.09,2,0,0,6
U040,29,12,51,75.13,2,0,0,12
U040,30,8,23,60.19,2,0,1,11
U040,31,10,32,81.32,0,0,0,7
U040,32,11,44,90.59,1,0,0,9
U040,33,10,44,71.15,0,0,0,15
U040,34,12,37,92.95,3,0,0,7
U040,35,11,33,101.46,2,0,0,17
U040,36,9,12,88.31,1,0,0,13
U040,37,9,28,98.59,0,0,0,5
U040,38,10,25,83.8,1,0,0,10
U040,39,10,25,64.69,1,0,0,2
U040,40,9,31,81.78,0,0,0,13
U040,41,11,34,112.51,0,0,0,14
U040,42,11,36,63.45,2,0,0,5
U040,43,10,30,76.55,1,0,0,9
U040,44,9,36,36.69,2,0,0,7
U040,45,9,29,91.14,4,0,0,6
U040,46,8,28,50.96,2,0,0,9
U040,47,9,38,82.4,0,0,0,12
U040,48,9,23,73.3,1,1,0,10
U040,49,9,38,106.24,2,1,1,11
U040,50,9,64,83.85,1,0,0,7
U040,51,9,39,83.44,2,0,0,7
U040,52,8,49,58.66,2,0,0,6
U040,53,10,38,104.85,1,0,0,11
U040,54,9,43,63.14,1,0,0,7
U040,55,11,33,132.23,2,0,0,14
U040,56,9,11,74.94,3,0,0,12
U040,57,10,34,60.34,1,0,0,14
U040,58,8,34,62.95,1,0,0,0
U040,59,8,52,97.33,1,0,0,11
U040,60,9,38,62.17,0,0,0,5
U041,1,9,40,63.05,0,0,1,12
U041,2,6,21,95.75,0,0,0,8
U041,3,7,34,60.07,0,0,0,12
U041,4,9,16,79.28,0,0,0,7
U041,5,7,4,135.61,0,0,0,7
U041,6,9,16,50.36,2,0,1,10
U041,7,6,12,102.27,0,0,1,10
U041,8,10,0,88.38,0,0,0,11
U041,9,8,17,82.25,1,0,1,8
U041,10,6,31,86.27,2,0,0,10
U041,11,6,15,42.98,0,0,0,13
U041,12,8,34,68.9,0,0,1,8
U041,13,9,11,63.6,0,0,1,9
U041,14,7,19,115.82,0,0,1,9
U041,15,6,26,70.03,1,0,0,10
U041,16,10,17,100.8,0,0,0,12
U041,17,8,18,58.32,1,0,1,11
U041,18,9,41,104.13,0,0,0,10
U041,19,7,48,82.5,0,1,0,12
U041,20,8,12,51.74,0,0,1,9
U041,21,8,35,58.97,2,0,0,11
U041,22,8,22,68.76,0,0,0,11
U041,23,8,39,76.02,0,0,0,11
U041,24,7,23,91.78,0,0,0,5
U041,25,7,1,95.91,0,0,1,9
U041,26,8,35,100.03,0,0,0,13
U041,27,8,19,92.66,0,0,0,9
U041,28,8,41,81.9,1,0,0,11
U041,29,7,25,99.11,0,0,0,8
U041,30,7,25,118.53,1,0,0,10
U041,31,6,45,92.34,3,0,0,8
U041,32,11,21,106.44,0,0,1,11
U041,33,7,9,77.63,0,0,0,9
U041,34,10,35,81.15,0,0,0,8
U041,35,8,30,95.95,1,0,1,11
U041,36,7,11,95.87,0,0,0,12
U041,37,7,26,102.43,0,0,0,9
U041,38,7,28,83.63,1,0,1,13
U041,39,8,19,69.97,0,0,0,7
U041,40,8,20,79.55,1,0,0,10
U041,41,8,37,84.65,1,1,0,14
U041,42,7,16,91.71,0,0,0,9
U041,43,7,40,90.33,2,0,0,7
U041,44,8,10,107.63,0,0,0,9
U041,45,10,34,109.29,0,0,1,8
U041,46,10,1,101.8,0,0,0,7
U041,47,8,5,97.83,0,0,0,8
U041,48,8,28,111.57,2,1,0,8
U041,49,8,5,130.6,0,0,0,7
U041,50,7,32,64.25,0,0,0,4
U041,51,10,35,61.84,1,0,0,7
U041,52,9,7,84.45,1,0,0,8
U041,53,7,28,84.44,1,0,0,12
U041,54,7,5,126.62,1,1,0,9
U041,55,7,23,93.24,0,0,0,8
U041,56,7,24,110.32,0,0,0,9
U041,57,8,3,95.35,1,0,0,10
U041,58,8,12,122.12,1,0,1,8
U041,59,8,9,115.43,0,0,1,11
U041,60,8,24,106.65,0,0,0,12
U042,1,8,33,101.5,0,0,0,7
U042,2,8,41,97.79,0,0,1,14
U042,3,8,34,67.79,0,0,0,8
U042,4,8,28,96.51,0,0,1,6
U042,5,8,22,118.32,0,0,0,12
U042,6,8,36,97.03,1,0,0,10
U042,7,8,32,82.59,0,0,0,13
U042,8,9,39,81.19,1,0,1,12
U042,9,9,30,103.41,0,0,0,15
U042,10,8,47,100.15,1,0,0,10
U042,11,8,25,89.87,0,0,0,16
U042,12,8,32,103.55,0,0,0,9
U042,13,8,34,73.41,0,0,0,8
U042,14,9,34,91.54,1,0,0,15
U042,15,8,38,73.09,0,0,0,11
U042,16,8,32,73.82,0,0,0,13
U042,17,9,37,104.67,1,0,0,10
U042,18,8,28,104.68,0,0,0,9
U042,19,7,26,118.78,1,0,0,11
U042,20,8,36,99.58,1,0,0,16
U042,21,9,39,85.67,1,0,0,9
U042,22,8,26,104.33,1,0,1,11
U042,23,8,30,96.24,1,0,0,19
U042,24,8,31,104.32,0,0,0,7
U042,25,9,38,73.42,1,0,0,12
U042,26,8,32,85.91,0,0,0,17
U042,27,7,27,89.62,0,0,0,4
U042,28,7,41,116.61,0,0,0,12
U042,29,7,39,108.84,1,0,0,16
U042,30,8,30,60.09,1,1,0,15
U042,31,9,30,101.38,0,0,0,12
U042,32,9,40,125.01,0,0,0,12
U042,33,8,36,108.23,0,0,0,10
U042,34,8,29,85.77,0,0,0,14
U042,35,8,41,100.82,0,0,0,6
U042,36,7,33,76.3,0,0,0,8
U042,37,8,27,99.17,0,0,0,10
U042,38,8,41,101.94,0,0,0,14
U042,39,9,42,110.34,1,0,0,15
U042,40,9,34,95.9,1,0,0,11
U042,41,8,32,96.97,0,0,0,13
U042,42,7,34,100.11,1,0,0,9
U042,43,9,30,108.1,2,0,0,15
U042,44,9,34,83.09,1,1,0,10
U042,45,9,33,114.08,0,1,0,16
U042,46,8,28,88.66,0,0,0,21
U042,47,8,29,99.03,1,1,0,8
U042,48,8,33,86.78,0,0,0,11
U042,49,9,35,103.96,1,0,0,14
U042,50,7,40,69.38,0,0,0,13
U042,51,9,32,119.33,0,0,0,9
U042,52,9,29,74.06,0,0,0,13
U042,53,8,49,126.54,0,0,0,4
U042,54,8,27,120.21,0,0,0,16
U042,55,8,31,129.33,1,0,2,14
U042,56,8,36,118.75,0,0,0,11
U042,57,9,38,78.03,0,1,0,6
U042,58,8,42,76.9,1,0,0,13
U042,59,9,41,90.93,0,1,0,9
U042,60,8,38,97.37,0,0,0,13
U043,1,8,18,56.4,0,0,0,13
U043,2,8,15,12.41,0,0,0,9
U043,3,7,23,14.83,0,0,0,7
U043,4,10,12,22.82,1,0,0,9
U043,5,10,27,0.0,2,0,0,9
U043,6,9,18,2.23,0,0,0,8
U043,7,8,24,58.73,1,0,0,9
U043,8,11,14,10.66,1,0,0,13
U043,9,8,5,0.0,0,0,0,10
U043,10,10,8,28.68,1,0,0,6
U043,11,9,19,25.96,0,0,0,11
U043,12,8,13,54.04,0,0,0,7
U043,13,7,14,67.77,0,0,0,11
U043,14,10,22,19.83,2,0,0,10
U043,15,11,0,11.46,0,0,1,13
U043,16,8,15,34.35,0,0,0,11
U043,17,10,13,36.23,0,0,0,13
U043,18,12,5,14.86,1,0,0,10
U043,19,8,35,0.0,0,0,0,14
U043,20,7,10,5.62,0,0,0,9
U043,21,9,6,9.78,0,0,0,10
U043,22,11,24,3.04,0,0,1,9
U043,23,6,0,0.0,1,0,0,10
U043,24,10,20,73.64,0,0,0,9
U043,25,9,11,53.69,1,0,0,9
U043,26,7,16,56.28,0,0,0,13
U043,27,9,19,22.52,0,0,0,9
U043,28,7,15,1.92,1,0,1,10
U043,29,14,29,30.21,0,0,0,12
U043,30,10,20,35.64,1,0,0,12
U043,31,6,18,20.08,1,0,0,12
U043,32,7,1,35.21,0,0,0,13
U043,33,8,36,32.72,1,0,0,11
U043,34,9,31,29.97,0,0,0,10
U043,35,6,14,41.27,0,0,0,11
U043,36,9,0,30.44,1,0,0,10
U043,37,8,29,27.01,1,0,0,12
U043,38,9,27,29.27,0,0,0,12
U043,39,9,7,42.53,1,0,0,8
U043,40,7,24,34.77,2,0,0,11
U043,41,8,7,15.55,0,0,0,8
U043,42,7,0,52.28,0,0,0,13
U043,43,8,0,54.95,1,0,0,12
U043,44,9,13,39.31,0,0,0,13
U043,45,12,19,10.87,0,0,0,11
U043,46,10,15,49.91,0,0,0,9
U043,47,8,12,97.24,1,0,0,14
U043,48,12,25,29.78,0,0,0,14
U043,49,10,31,9.38,1,0,0,13
U043,50,9,0,29.1,0,0,0,12
U043,51,12,0,0.0,0,0,0,9
U043,52,11,7,11.15,1,0,0,9
U043,53,8,25,0.0,1,0,0,7
U043,54,10,42,0.0,1,0,0,9
U043,55,15,0,61.95,0,0,0,10
U043,56,12,35,65.67,0,1,0,12
U043,57,10,8,18.88,0,0,0,9
U043,58,8,3,21.93,1,0,1,12
U043,59,9,15,36.24,0,0,0,11
U043,60,9,16,0.0,1,0,0,11
U044,1,6,20,14.76,0,0,1,3
U044,2,7,27,9.67,1,0,0,2
U044,3,9,39,39.53,1,0,0,9
U044,4,8,21,7.89,2,0,0,5
U044,5,8,20,29.15,0,1,1,0
U044,6,7,30,28.27,2,0,0,5
U044,7,8,35,10.85,0,0,0,0
U044,8,7,26,18.68,0,0,0,2
U044,9,9,18,25.42,0,0,1,4
U044,10,8,25,40.19,1,0,0,0
U044,11,8,26,44.56,0,0,0,2
U044,12,8,35,37.69,0,0,0,0
U044,13,8,22,22.14,1,0,1,6
