user_id,day,login_hour,files_accessed,data_transfer_mb,failed_logins,after_hours_access,usb_events,email_recipients_count,login_hour_dev,files_accessed_dev,data_transfer_mb_dev,failed_logins_dev,after_hours_access_dev,usb_events_dev,email_recipients_count_dev
U038,47,11,32,113.78,0,0,0,10,0.9227,-0.2694,1.6332,-1.0561,0.0,-0.7421,-0.1429
U038,48,8,29,90.26,0,0,0,10,-0.808,-0.5897,-0.3439,-1.0561,0.0,-0.7421,-0.0982
U038,49,9,35,88.27,3,0,0,14,-0.176,0.1539,-0.4586,2.1122,0.0,-0.6922,2.8477
U038,50,8,39,85.53,0,0,0,11,-0.7448,0.7364,-0.7149,-1.0339,0.0,-0.6436,0.4794
U038,51,13,32,84.49,1,0,1,10,2.1953,-0.237,-0.7682,-0.0334,0.0,1.2195,-0.1955
U038,52,11,41,90.67,0,0,0,10,0.8739,0.9722,-0.2252,-1.0881,0.0,-0.6097,-0.1743
U038,53,11,44,112.68,4,0,1,11,0.8464,1.3491,1.7025,2.9684,0.0,1.2195,0.503
U038,54,11,49,93.07,1,0,0,10,0.8197,1.9882,-0.0429,-0.1492,0.0,-0.6594,-0.1531
U038,55,11,26,99.98,1,0,1,11,0.9022,-0.9915,0.5821,-0.1206,0.0,1.2195,0.503
U038,56,8,27,106.02,1,0,0,12,-0.7988,-0.8052,1.0577,-0.1206,0.0,-0.6594,1.2042
U038,57,10,42,110.3,0,0,0,8,0.3158,1.1256,1.4271,-1.0248,0.0,-0.6097,-1.5211
U038,58,8,25,94.33,1,0,1,12,-0.7895,-1.0787,-0.0012,-0.0599,0.0,1.6304,1.1262
U038,59,10,45,88.86,1,0,0,9,0.3182,1.4451,-0.4364,-0.0304,0.0,-0.6436,-0.8122
U038,60,13,36,105.03,2,0,1,10,2.156,0.3088,0.92,0.8803,0.0,1.5018,-0.2135
U039,1,11,49,3.25,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U039,2,11,49,0.0,1,0,0,12,0.0,0.0,-3.25,1.0,0.0,0.0,2.0
U039,3,8,42,49.62,0,0,0,11,-3.0,-7.0,20.8847,-0.7071,0.0,0.0,0.0
U039,4,11,31,15.25,0,1,0,10,0.5773,-3.8765,-0.0855,-0.5773,1.0,0.0,-1.0
U039,5,7,42,67.06,0,0,0,14,-2.1667,-0.0882,2.2045,-0.5,-0.5,0.0,3.3945
U039,6,6,30,37.6,1,0,0,10,-1.8468,-1.7099,0.3547,1.7889,-0.4472,0.0,-0.8367
U039,7,9,26,10.69,1,1,0,9,0.0,-1.7343,-0.671,1.291,2.0412,0.0,-1.3524
U039,8,9,18,29.94,1,0,0,3,0.0,-2.1742,0.1459,1.069,-0.5855,0.0,-4.6876
U039,9,10,48,0.0,1,0,0,10,0.5189,1.0724,-1.1253,0.9354,-0.5401,0.0,0.0393
U039,10,14,34,60.49,1,0,0,14,2.6667,-0.2846,1.5394,0.8433,-0.504,0.0,1.3811
U039,11,6,55,40.06,2,0,1,13,-1.5524,1.6879,0.4998,2.7111,-0.4743,1.0,0.8729
U039,12,9,28,30.09,0,0,0,11,-0.1112,-0.9135,0.0636,-1.1246,-0.4495,-0.3015,0.1493
U039,13,11,23,4.98,1,0,0,6,0.7477,-1.2843,-1.0202,0.5118,-0.4282,-0.2887,-1.577
U039,14,8,49,36.04,1,0,0,17,-0.6039,1.0682,0.3965,0.4881,-0.4097,-0.2773,2.2127
U039,15,7,37,0.0,0,0,0,13,-1.0233,-0.0367,-1.2274,-1.1686,-0.3934,-0.2673,0.6623
U039,16,7,33,37.75,0,0,0,13,-0.9559,-0.3905,0.5314,-1.0801,-0.3789,-0.2582,0.6316
U039,17,9,28,47.26,0,0,0,13,0.0,-0.834,0.9398,-1.0095,-0.366,-0.25,0.6049
U039,18,13,31,52.41,1,1,0,7,1.86,-0.5163,1.1228,0.6659,2.6568,-0.2425,-1.2716
U039,19,6,34,40.79,1,0,1,3,-1.4074,-0.2153,0.5305,0.64,-0.4346,4.0069,-2.3994
U039,20,9,51,47.86,1,0,0,10,-0.0224,1.4414,0.8387,0.6168,-0.4215,-0.3338,-0.129
U039,21,7,21,36.53,2,0,0,12,-0.8983,-1.506,0.2775,2.2993,-0.4094,-0.3249,0.4335
U039,22,9,21,2.47,2,0,0,9,0.021,-1.3944,-1.3496,1.9975,-0.3984,-0.3166,-0.4352
U039,23,9,39,28.41,0,0,0,10,0.0205,0.32,-0.0534,-1.1275,-0.3882,-0.309,-0.1324
U039,24,7,17,0.0,2,1,0,11,-0.9044,-1.7152,-1.4117,1.8308,2.5252,-0.3018,0.1685
U039,25,9,36,50.95,1,0,0,14,0.0581,0.1035,1.0643,0.2889,-0.4378,-0.2952,1.0787
U039,26,11,45,25.27,1,0,0,8,1.0057,0.9171,-0.1832,0.2828,-0.4276,-0.2889,-0.7899
U039,27,8,24,12.01,3,0,0,10,-0.4564,-1.0251,-0.8132,3.1593,-0.4181,-0.2831,-0.1531
U039,28,9,21,40.97,2,0,0,10,0.0357,-1.2598,0.6049,1.3878,-0.4092,-0.2776,-0.1503
U039,29,8,38,39.91,0,0,0,8,-0.4562,0.3281,0.5388,-1.1418,-0.4009,-0.2724,-0.7837
U039,30,7,27,0.0,1,0,0,8,-0.9454,-0.685,-1.4423,0.1266,-0.393,-0.2674,-0.7622
U039,31,7,35,7.37,0,0,0,16,-0.916,0.0709,-1.013,-1.1208,-0.3856,-0.2628,1.84
U039,32,9,31,23.9,1,0,0,13,0.1511,-0.2646,-0.2196,0.1245,-0.3856,-0.2628,0.7653
U039,33,9,27,55.2,0,0,0,7,0.1892,-0.6129,1.3158,-1.1208,-0.3856,-0.2628,-1.0747
U039,34,10,24,17.96,0,0,0,14,0.6888,-0.8684,-0.571,-1.1208,-0.3856,-0.2628,1.075
U039,35,11,7,10.82,1,0,0,8,1.244,-2.5177,-0.9355,0.1245,-0.3277,-0.2628,-0.7426
U039,36,9,41,5.65,4,0,0,11,0.1213,0.8893,-1.1615,3.907,-0.3277,-0.2628,0.1974
U039,37,9,4,0.0,1,0,0,11,0.072,-2.493,-1.3812,-0.0346,-0.3277,-0.2628,0.1875
U039,38,9,30,51.81,1,0,0,5,0.072,-0.0741,1.3079,-0.0346,-0.2628,-0.2628,-1.6122
U039,39,10,36,44.78,0,0,0,12,0.612,0.3949,0.8875,-1.0716,-0.2628,-0.2628,0.4637
U039,40,10,33,62.46,1,0,0,10,0.612,0.1823,1.7257,0.0,-0.2628,-0.2628,-0.1746
U039,41,11,31,71.04,0,0,0,12,1.4202,0.0116,2.1447,-1.0177,-0.2628,-0.2628,0.4926
U039,42,8,14,45.57,0,0,0,7,-0.5764,-1.5201,0.7572,-0.9521,-0.2628,-0.1826,-1.0767
U039,43,12,33,5.65,1,1,0,13,1.996,0.3101,-1.136,0.068,3.6788,-0.1826,0.85
U039,44,7,20,38.43,3,0,0,12,-1.1683,-0.9105,0.3924,2.1083,-0.3277,-0.1826,0.4764
U039,45,7,22,62.7,1,0,0,6,-1.1276,-0.6675,1.5202,0.0,-0.3277,-0.1826,-1.4858
U039,46,9,31,40.08,1,0,0,8,0.0805,0.2436,0.3673,-0.0323,-0.3277,-0.1826,-0.7058
U039,47,6,40,48.21,1,0,0,7,-1.8136,1.1181,0.7417,-0.0657,-0.3277,-0.1826,-0.9953
U039,48,8,44,33.27,2,1,0,5,-0.4892,1.4356,0.0448,0.9047,2.9496,-0.1826,-1.6125
U039,49,6,55,17.37,2,0,0,9,-1.7588,2.3551,-0.6754,0.8598,-0.3277,-0.1826,-0.2207
U039,50,11,40,0.0,1,0,0,8,1.5389,0.8468,-1.4531,-0.1634,-0.3277,0.0,-0.6785
U039,51,7,32,81.97,2,0,0,9,-1.1011,0.2139,2.4242,0.8171,-0.3277,0.0,-0.2886
U039,52,11,30,75.52,1,0,0,7,1.4399,0.0059,1.8833,-0.1634,-0.3277,0.0,-0.9841
U039,53,9,25,13.72,1,0,0,27,0.1229,-0.4699,-0.7978,-0.1323,-0.3277,0.0,6.2353
U039,54,12,21,0.0,1,0,0,17,1.9664,-0.7933,-1.3252,-0.1691,-0.3277,0.0,1.6108
U039,55,7,23,6.47,2,0,0,11,-1.1627,-0.6322,-1.0634,0.8905,-0.2628,0.0,0.1364
U039,56,10,34,31.24,1,0,0,15,0.6362,0.4151,-0.0012,-0.1691,-0.2628,0.0,1.0809
U039,57,8,12,25.58,1,0,1,8,-0.5109,-1.6191,-0.2366,-0.1691,-0.2628,1.0,-0.5747
U039,58,7,39,19.74,0,0,0,11,-1.1003,0.9381,-0.4942,-1.1919,-0.2628,-0.1826,0.1204
U039,59,8,33,28.02,0,0,0,9,-0.4624,0.3353,-0.1294,-1.1137,-0.2628,-0.1826,-0.3385
U039,60,8,40,83.31,1,0,1,10,-0.4624,0.9935,2.1306,-0.0359,-0.2628,5.2946,-0.1208
U040,1,11,36,93.39,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U040,2,8,43,97.32,3,0,0,4,-3.0,7.0,3.93,3.0,0.0,0.0,-1.0
U040,3,8,28,105.64,1,0,1,8,-0.7071,-2.3234,3.7011,-0.2357,0.0,1.0,4.9497
U040,4,8,33,66.12,2,0,1,7,-0.5773,-0.3553,-5.2222,0.4364,0.0,1.1547,0.6405
U040,5,8,36,72.58,1,1,0,7,-0.5,0.1594,-1.0541,-0.3873,1.0,-0.866,0.5477
U040,6,12,49,63.14,2,0,0,14,2.5342,2.5322,-1.4147,0.5262,-0.4472,-0.7303,4.7469
U040,7,9,30,62.6,2,0,0,9,-0.0908,-1.0067,-1.1374,0.4767,-0.4082,-0.6455,0.4277
U040,8,11,53,72.73,0,0,0,7,1.108,2.2491,-0.4073,-1.6102,-0.378,-0.5855,-0.2197
U040,9,9,47,76.21,2,0,0,15,-0.2225,0.9453,-0.1755,0.5893,-0.3536,-0.5401,2.4414
U040,10,10,46,91.18,1,0,0,13,0.4216,0.7386,0.7741,-0.4384,-0.3333,-0.504,1.2163
U040,11,10,37,68.03,2,0,0,13,0.3985,-0.3596,-0.7779,0.6211,-0.3162,-0.4743,1.0751
U040,12,8,26,91.12,0,0,0,14,-1.0103,-1.6786,0.8003,-1.557,-0.3015,-0.4495,1.2364
U040,13,9,49,75.86,2,0,0,13,-0.2322,1.1737,-0.2788,0.677,-0.2887,-0.4282,0.8563
U040,14,9,38,84.22,1,0,0,11,-0.2234,-0.1642,0.3175,-0.4003,-0.2773,-0.4097,0.2805
U040,15,11,37,53.6,1,0,0,13,1.2928,-0.2753,-1.9177,-0.3845,-0.2673,-0.3934,0.8107
U040,16,10,49,66.58,1,0,0,6,0.4437,1.1844,-0.7821,-0.3705,-0.2582,-0.3789,-1.151
U040,17,10,35,61.45,0,0,0,11,0.4278,-0.5756,-1.0927,-1.5031,-0.25,-0.366,0.2889
U040,18,9,21,90.76,2,0,1,11,-0.3675,-2.2656,0.9609,0.8465,-0.2425,2.6568,0.2801
U040,19,10,28,102.07,0,0,0,10,0.4454,-1.1593,1.6799,-1.428,-0.2357,-0.4346,-0.016
U040,20,9,38,108.18,1,0,0,12,-0.3887,0.0058,1.9197,-0.2294,-0.2294,-0.4215,0.5771
U040,21,9,46,68.07,3,0,0,6,-0.3778,0.9063,-0.7379,2.0125,-0.2236,-0.4094,-1.2526
U040,22,10,46,82.82,1,0,0,18,0.4905,0.8679,0.2015,-0.2988,-0.2182,-0.3984,2.3996
U040,23,9,33,91.54,1,0,0,14,-0.3975,-0.6475,0.7493,-0.2916,-0.2132,-0.3882,0.9963
U040,24,9,49,72.98,2,1,0,13,-0.3878,1.2208,-0.464,0.8074,4.5873,-0.3788,0.6832
U040,25,9,19,49.12,0,0,0,13,-0.3788,-2.2755,-2.0074,-1.4227,-0.2952,-0.37,0.6627
U040,26,8,23,93.93,2,0,0,4,-1.2961,-1.5993,0.9385,0.8211,-0.2889,-0.3618,-1.8544
U040,27,9,49,64.4,3,0,0,5,-0.3166,1.1855,-0.9192,1.8833,-0.2831,-0.3541,-1.4405
U040,28,10,44,79.09,2,0,0,6,0.6206,0.6219,0.0225,0.6939,-0.2776,-0.3469,-1.1006
U040,29,12,51,75.13,2,0,0,12,2.4895,1.332,-0.2281,0.6758,-0.2724,-0.3402,0.5011
U040,30,8,23,60.19,2,0,1,11,-1.257,-1.5946,-1.1844,0.6592,-0.2674,2.8927,0.2271
U040,31,10,32,81.32,0,0,0,7,0.5161,-0.6056,0.212,-1.5018,-0.2628,-0.3856,-0.8482
U040,32,11,44,90.59,1,0,0,9,1.4467,0.6023,0.8438,-0.4291,-0.2628,-0.3856,-0.3375
U040,33,10,44,71.15,0,0,0,15,0.4692,0.5979,-0.411,-1.5081,-0.2628,-0.3856,1.3256
U040,34,12,37,92.95,3,0,0,7,2.2305,-0.1505,1.1773,1.8571,-0.2628,-0.3277,-1.027
U040,35,11,33,101.46,2,0,0,17,1.1547,-0.568,1.6913,0.6952,-0.2628,-0.2628,1.7996
U040,36,9,12,88.31,1,0,0,13,-0.6754,-2.6637,0.6805,-0.3802,-0.1826,-0.2628,0.5566
U040,37,9,28,98.59,0,0,0,5,-0.6281,-0.8556,1.3229,-1.3904,-0.1826,-0.2628,-1.6351
U040,38,10,25,83.8,1,0,0,10,0.3141,-1.1201,0.246,-0.272,-0.1826,-0.2628,-0.212
U040,39,10,25,64.69,1,0,0,2,0.3548,-1.0538,-1.0601,-0.315,-0.1826,-0.2628,-2.4003
U040,40,9,31,81.78,0,0,0,13,-0.6483,-0.4261,0.1104,-1.3412,-0.1826,-0.2628,0.6392
U040,41,11,34,112.51,0,0,0,14,1.3226,-0.101,2.1776,-1.2696,-0.1826,-0.2628,0.8916
U040,42,11,36,63.45,2,0,0,5,1.2563,0.0979,-1.1149,0.8456,-0.1826,-0.2628,-1.3787
U040,43,10,30,76.55,1,0,0,9,0.2244,-0.5085,-0.2348,-0.2402,-0.1826,-0.2628,-0.2959
U040,44,9,36,36.69,2,0,0,7,-0.7763,0.1316,-2.6982,0.8322,-0.1826,-0.2628,-0.7619
U040,45,9,29,91.14,4,0,0,6,-0.7763,-0.5534,0.6851,2.848,-0.1826,-0.2628,-0.969
U040,46,8,28,50.96,2,0,0,9,-1.708,-0.6235,-1.6609,0.6097,-0.1826,-0.2628,-0.1716
U040,47,9,38,82.4,0,0,0,12,-0.6281,0.4442,0.1586,-1.2446,-0.1826,-0.2628,0.5472
U040,48,9,23,73.3,1,1,0,10,-0.594,-1.0885,-0.3882,-0.3339,5.2946,-0.2628,0.0413
U040,49,9,38,106.24,2,1,1,11,-0.594,0.4295,1.4983,0.6097,3.6788,5.2946,0.2978
U040,50,9,64,83.85,1,0,0,7,-0.5608,3.0651,0.2269,-0.3738,-0.3277,-0.2628,-0.7022
U040,51,9,39,83.44,2,0,0,7,-0.5608,0.3586,0.2607,0.5608,-0.3277,-0.2628,-0.6591
U040,52,8,49,58.66,2,0,0,6,-1.4954,1.2953,-1.2212,0.6129,-0.3277,-0.2628,-0.9207
U040,53,10,38,104.85,1,0,0,11,0.422,0.2821,1.5,-0.3856,-0.3277,-0.2628,0.4531
U040,54,9,43,63.14,1,0,0,7,-0.5131,0.7167,-0.89,-0.3856,-0.3277,-0.2628,-0.6008
U040,55,11,33,132.23,2,0,0,14,1.2979,-0.1681,2.9434,0.6129,-0.2628,-0.2628,1.3849
U040,56,9,11,74.94,3,0,0,12,-0.561,-2.3146,-0.3353,1.5569,-0.2628,-0.2628,0.8121
U040,57,10,34,60.34,1,0,0,14,0.3049,-0.0804,-1.0483,-0.448,-0.2628,-0.2628,1.3189
U040,58,8,34,62.95,1,0,0,0,-1.5631,-0.0368,-0.9025,-0.3986,-0.2628,-0.2628,-2.6905
U040,59,8,52,97.33,1,0,0,11,-1.4467,1.6736,0.8523,-0.3669,-0.2628,-0.2628,0.4074
U040,60,9,38,62.17,0,0,0,5,-0.4652,0.3621,-0.9296,-1.3411,-0.2628,-0.2628,-1.1173
U041,1,9,40,63.05,0,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U041,2,6,21,95.75,0,0,0,8,-3.0,-19.0,32.7,0.0,0.0,-1.0,-4.0
U041,3,7,34,60.07,0,0,0,12,-0.2357,0.2605,-0.836,0.0,0.0,-0.7071,0.7071
U041,4,9,16,79.28,0,0,0,7,1.0911,-1.613,0.3194,0.0,0.0,-0.5773,-1.5877
U041,5,7,4,135.61,0,0,0,7,-0.5,-2.1307,3.7082,0.0,0.0,-0.5,-1.0456
U041,6,9,16,50.36,2,0,1,10,1.0435,-0.4877,-1.1811,2.0,0.0,1.7889,0.3091
U041,7,6,12,102.27,0,0,1,10,-1.3793,-0.7477,0.6894,-0.4082,0.0,1.291,0.2851
U041,8,10,0,88.38,0,0,0,11,1.7381,-1.6255,0.1551,-0.378,0.0,-0.8018,0.7312
U041,9,8,17,82.25,1,0,1,8,0.0805,-0.0639,-0.076,1.0607,0.0,1.2076,-0.7866
U041,10,6,31,86.27,2,0,0,10,-1.3,1.0319,0.0836,2.357,0.0,-0.8433,0.2768
U041,11,6,15,42.98,0,0,0,13,-1.1376,-0.3207,-1.6996,-0.5883,0.0,-0.7746,1.8418
U041,12,8,34,68.9,0,0,1,8,0.3015,1.2528,-0.4449,-0.5542,0.0,1.2613,-0.8704
U041,13,9,11,63.6,0,0,1,9,0.9815,-0.724,-0.6339,-0.5255,0.0,1.1328,-0.3237
U041,14,7,19,115.82,0,0,1,9,-0.4819,-0.0253,1.5245,-0.5008,0.0,1.0377,-0.3107
U041,15,6,26,70.03,1,0,0,10,-1.1796,0.5746,-0.4295,0.863,0.0,-0.9636,0.2244
U041,16,10,17,100.8,0,0,0,12,1.7526,-0.2399,0.824,-0.5429,0.0,-0.9037,1.3016
U041,17,8,18,58.32,1,0,1,11,0.2093,-0.1417,-0.9472,0.8695,0.0,1.0979,0.665
U041,18,9,41,104.13,0,0,0,10,0.894,2.0152,0.9781,-0.5781,0.0,-0.9147,0.0956
U041,19,7,48,82.5,0,1,0,12,-0.5412,2.3685,0.039,-0.5573,1.0,-0.8692,1.2101
U041,20,8,12,51.74,0,0,1,9,0.1869,-0.7865,-1.2603,-0.5386,-0.2294,1.1413,-0.5235
U041,21,8,35,58.97,2,0,0,11,0.1823,1.0544,-0.8804,2.4597,-0.2236,-0.8816,0.62
U041,22,8,22,68.76,0,0,0,11,0.1779,-0.0187,-0.4335,-0.5742,-0.2182,-0.8452,0.6001
U041,23,8,39,76.02,0,0,0,11,0.1739,1.3504,-0.1116,-0.5572,-0.2132,-0.8129,0.582
U041,24,7,23,91.78,0,0,0,5,-0.6125,0.0034,0.5806,-0.5417,-0.2085,-0.7842,-2.9814
U041,25,7,1,95.91,0,0,1,9,-0.5954,-1.7778,0.7483,-0.5275,-0.2041,1.2638,-0.4277
U041,26,8,35,100.03,0,0,0,13,0.2254,1.0043,0.9102,-0.5143,-0.2,-0.8,1.6711
U041,27,8,19,92.66,0,0,0,9,0.221,-0.2782,0.5468,-0.502,-0.1961,-0.7752,-0.4666
U041,28,8,41,81.9,1,0,0,11,0.2168,1.4697,0.0424,0.9813,-0.1924,-0.7526,0.5704
U041,29,7,25,99.11,0,0,0,8,-0.6385,0.147,0.8427,-0.5264,-0.189,-0.7319,-1.0028
U041,30,7,25,118.53,1,0,0,10,-0.6233,0.1445,1.7273,0.9785,-0.1857,-0.7129,0.0718
U041,31,6,45,92.34,3,0,0,8,-1.4793,1.7506,0.43,3.9381,-0.1826,-0.6952,-0.9882
U041,32,11,21,106.44,0,0,1,11,2.9244,-0.189,1.0376,-0.5696,-0.1826,1.5018,0.6758
U041,33,7,9,77.63,0,0,0,9,-0.5999,-1.1341,-0.2973,-0.5696,-0.1826,-0.6952,-0.4484
U041,34,10,35,81.15,0,0,0,8,1.7475,0.9716,-0.1676,-0.5696,-0.1826,-0.6952,-0.9533
U041,35,8,30,95.95,1,0,1,11,0.1511,0.5259,0.5137,0.651,-0.1826,1.3904,0.6948
U041,36,7,11,95.87,0,0,0,12,-0.6336,-1.0485,0.6326,-0.6097,-0.1826,-0.7481,1.2288
U041,37,7,26,102.43,0,0,0,9,-0.5876,0.1666,0.9349,-0.56,-0.1826,-0.6952,-0.5519
U041,38,7,28,83.63,1,0,1,13,-0.6297,0.2928,-0.0758,0.7323,-0.1826,1.5018,1.7421
U041,39,8,19,69.97,0,0,0,7,0.2484,-0.5462,-0.8016,-0.6013,-0.1826,-0.6952,-1.632
U041,40,8,20,79.55,1,0,0,10,0.2484,-0.467,-0.2619,0.7323,-0.1826,-0.6436,0.0177
U041,41,8,37,84.65,1,1,0,14,0.2003,1.0453,0.0213,0.8288,5.2946,-0.6436,2.1405
U041,42,7,16,91.71,0,0,0,9,-0.7462,-0.8448,0.3546,-0.5953,-0.2628,-0.6436,-0.5135
U041,43,7,40,90.33,2,0,0,7,-0.7102,1.2877,0.2332,2.1522,-0.2628,-0.5929,-1.5794
U041,44,8,10,107.63,0,0,0,9,0.2398,-1.3957,1.247,-0.6436,-0.2628,-0.5424,-0.4855
U041,45,10,34,109.29,0,0,1,8,2.0223,0.6926,1.4025,-0.6436,-0.2628,1.9664,-0.9877
U041,46,10,1,101.8,0,0,0,7,1.8667,-2.1005,0.8396,-0.6013,-0.2628,-0.5424,-1.4334
U041,47,8,5,97.83,0,0,0,8,0.0889,-1.6185,0.5892,-0.6013,-0.2628,-0.5424,-0.8455
U041,48,8,28,111.57,2,1,0,8,0.0889,0.2203,1.4479,2.0245,3.6788,-0.4916,-0.7932
U041,49,8,5,130.6,0,0,0,7,0.1206,-1.5324,2.637,-0.6097,-0.3277,-0.4916,-1.2345
U041,50,7,32,64.25,0,0,0,4,-0.8228,0.6993,-1.6005,-0.6097,-0.2628,-0.4916,-2.5989
U041,51,10,35,61.84,1,0,0,7,1.9291,0.8916,-1.8621,0.6097,-0.2628,-0.4397,-0.9712
U041,52,9,7,84.45,1,0,0,8,0.9098,-1.3575,-0.4751,0.6872,-0.2628,-0.4397,-0.4763
U041,53,7,28,84.44,1,0,0,12,-0.8133,0.3587,-0.5263,0.6436,-0.2628,-0.4397,1.3104
U041,54,7,5,126.62,1,1,0,9,-0.7768,-1.4408,2.2231,0.6013,3.6788,-0.4397,-0.0143
U041,55,7,23,93.24,0,0,0,8,-0.7768,0.0438,-0.0466,-0.7323,-0.3277,-0.4397,-0.5307
U041,56,7,24,110.32,0,0,0,9,-0.7768,0.0678,1.0009,-0.7323,-0.3277,-0.3856,-0.0604
U041,57,8,3,95.35,1,0,0,10,0.0824,-1.6377,0.0657,0.56,-0.3277,-0.3856,0.4797
U041,58,8,12,122.12,1,0,1,8,0.0824,-0.8145,1.6703,0.5194,-0.3277,2.5067,-0.4938
U041,59,8,9,115.43,0,0,1,11,0.0824,-1.0061,1.1477,-0.7791,-0.3277,2.1985,1.0
U041,60,8,24,106.65,0,0,0,12,0.0555,0.2606,0.593,-0.7791,-0.3277,-0.4916,1.4178
U042,1,8,33,101.5,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U042,2,8,41,97.79,0,0,1,14,0.0,8.0,-3.71,0.0,0.0,1.0,7.0
U042,3,8,34,67.79,0,0,0,8,0.0,-0.5303,-12.1428,0.0,0.0,-0.7071,-0.5051
U042,4,8,28,96.51,0,0,1,6,0.0,-1.8353,0.4048,0.0,0.0,1.1547,-0.9685
U042,5,8,22,118.32,0,0,0,12,0.0,-2.2413,1.7635,0.0,0.0,-0.866,0.9043
U042,6,8,36,97.03,1,0,0,10,0.0,0.6204,0.0356,1.0,0.0,-0.7303,0.1747
U042,7,8,32,82.59,0,0,0,13,0.0,-0.0506,-0.8531,-0.4082,0.0,-0.6455,1.1355
U042,8,9,39,81.19,1,0,1,12,1.0,1.1154,-0.8441,2.2678,0.0,1.4638,0.6433
U042,9,9,30,103.41,0,0,0,15,2.4749,-0.5159,0.6889,-0.5401,0.0,-0.7246,1.6025
U042,10,8,47,100.15,1,0,0,10,-0.504,2.4685,0.4152,1.7638,0.0,-0.6667,-0.2436
U042,11,8,25,89.87,0,0,0,16,-0.4743,-1.3046,-0.3382,-0.6211,0.0,-0.6211,1.7548
U042,12,8,32,103.55,0,0,0,9,-0.4495,-0.1883,0.6969,-0.5839,0.0,-0.5839,-0.665
U042,13,8,34,73.41,0,0,0,8,-0.4282,0.1084,-1.6487,-0.5528,0.0,-0.5528,-0.9402
U042,14,9,34,91.54,1,0,0,15,2.2532,0.1045,-0.128,1.7541,0.0,-0.5262,1.3362
U042,15,8,38,73.09,0,0,0,11,-0.5032,0.7291,-1.5064,-0.6094,0.0,-0.5032,-0.022
U042,16,8,32,73.82,0,0,0,13,-0.483,-0.2666,-1.3004,-0.5826,0.0,-0.483,0.6182
U042,17,9,37,104.67,1,0,0,10,2.0156,0.5677,0.9869,1.677,0.0,-0.4651,-0.3881
U042,18,8,28,104.68,0,0,0,9,-0.5381,-0.9735,0.932,-0.6262,0.0,-0.4491,-0.7114
U042,19,7,26,118.78,1,0,0,11,-2.857,-1.2611,1.8905,1.567,0.0,-0.4346,0.0
U042,20,8,36,99.58,1,0,0,16,-0.3149,0.4924,0.3962,1.4327,0.0,-0.4215,1.7556
U042,21,9,39,85.67,1,0,0,9,1.737,0.9892,-0.5687,1.3283,0.0,-0.4094,-0.7528
U042,22,8,26,104.33,1,0,1,11,-0.3722,-1.2772,0.751,1.244,0.0,2.3905,-0.0484
U042,23,8,30,96.24,1,0,0,19,-0.3629,-0.5289,0.154,1.1742,0.0,-0.4606,2.7272
U042,24,8,31,104.32,0,0,0,7,-0.3542,-0.343,0.734,-0.8578,0.0,-0.4487,-1.3739
U042,25,9,38,73.42,1,0,0,12,1.7305,0.8891,-1.5436,1.1583,0.0,-0.4378,0.2136
U042,26,8,32,85.91,0,0,0,17,-0.4,-0.1969,-0.5558,-0.8685,0.0,-0.4276,1.7479
U042,27,7,27,89.62,0,0,0,4,-2.426,-1.0894,-0.2746,-0.8397,0.0,-0.4181,-2.2348
U042,28,7,41,116.61,0,0,0,12,-2.1511,1.4568,1.7123,-0.8137,0.0,-0.4092,0.2051
U042,29,7,39,108.84,1,0,0,16,-1.9528,1.0275,1.0459,1.2208,0.0,-0.4009,1.329
U042,30,8,30,60.09,1,1,0,15,-0.1162,-0.5865,-2.4517,1.1695,1.0,-0.393,0.9889
U042,31,9,30,101.38,0,0,0,12,1.6001,-0.5736,0.5195,-0.8598,-0.1826,-0.3856,0.1208
U042,32,9,40,125.01,0,0,0,12,1.4817,1.2116,2.0736,-0.8598,-0.1826,-0.3856,0.0766
U042,33,8,36,108.23,0,0,0,10,-0.212,0.5158,0.8522,-0.8598,-0.1826,-0.3277,-0.482
U042,34,8,29,85.77,0,0,0,14,-0.212,-0.7381,-0.6369,-0.8598,-0.1826,-0.3277,0.666
U042,35,8,41,100.82,0,0,0,6,-0.212,1.3888,0.3462,-0.8598,-0.1826,-0.2628,-1.8471
U042,36,7,33,76.3,0,0,0,8,-1.8023,-0.155,-1.2184,-0.8598,-0.1826,-0.2628,-1.1085
U042,37,8,27,99.17,0,0,0,10,-0.1511,-1.2557,0.3266,-0.8028,-0.1826,-0.2628,-0.4976
U042,38,8,41,101.94,0,0,0,14,-0.1511,1.353,0.4732,-0.8028,-0.1826,-0.2628,0.6784
U042,39,9,42,110.34,1,0,0,15,1.4591,1.5011,0.9838,1.2922,-0.1826,-0.1826,0.9388
U042,40,9,34,95.9,1,0,0,11,1.4591,-0.0058,0.0213,1.2042,-0.1826,-0.1826,-0.1991
U042,41,8,32,96.97,0,0,0,13,-0.1511,-0.3087,0.1,-0.8028,-0.1826,-0.1826,0.3616
U042,42,7,34,100.11,1,0,0,9,-1.6622,0.0338,0.2892,1.2042,-0.1826,-0.1826,-0.7702
